date,daily_total_apedo,hour,hourly_steps_apedo,cumulative_daily_steps_apedo,daily_total_fbit,hourly_steps_fbit,cumulative_daily_steps_fbit,dow,week_weekend,hour_diff_apedo_fbit
2018-06-30,14450,9,1129,1753,15886,992,2555,Sat,Weekend,137
2018-06-30,14450,10,1189,2942,15886,952,3507,Sat,Weekend,237
2018-06-30,14450,11,873,3815,15886,536,4043,Sat,Weekend,337
2018-06-30,14450,12,0,3815,15886,569,4612,Sat,Weekend,-569
2018-06-30,14450,13,798,4613,15886,483,5095,Sat,Weekend,315
2018-06-30,14450,14,469,5082,15886,2051,7146,Sat,Weekend,-1582
2018-06-30,14450,15,1541,6623,15886,1441,8587,Sat,Weekend,100
2018-06-30,14450,16,2716,9339,15886,2912,11499,Sat,Weekend,-196
2018-06-30,14450,17,1390,10729,15886,2637,14136,Sat,Weekend,-1247
2018-06-30,14450,18,2717,13446,15886,1124,15260,Sat,Weekend,1593
2018-06-30,14450,19,541,13987,15886,268,15528,Sat,Weekend,273
2018-06-30,14450,20,0,13987,15886,25,15553,Sat,Weekend,-25
2018-06-30,14450,21,106,14093,15886,119,15672,Sat,Weekend,-13
2018-06-30,14450,22,357,14450,15886,214,15886,Sat,Weekend,143
2018-06-30,14450,23,0,14450,15886,0,15886,Sat,Weekend,0
2018-07-01,14541,6,0,0,16329,0,0,Sun,Weekend,0
2018-07-01,14541,7,0,0,16329,0,0,Sun,Weekend,0
2018-07-01,14541,8,16,16,16329,541,541,Sun,Weekend,-525
2018-07-01,14541,9,307,323,16329,414,955,Sun,Weekend,-107
2018-07-01,14541,10,0,323,16329,2421,3376,Sun,Weekend,-2421
2018-07-01,14541,11,2872,3195,16329,193,3569,Sun,Weekend,2679
2018-07-01,14541,12,408,3603,16329,538,4107,Sun,Weekend,-130
2018-07-01,14541,13,139,3742,16329,773,4880,Sun,Weekend,-634
2018-07-01,14541,14,0,3742,16329,732,5612,Sun,Weekend,-732
2018-07-01,14541,15,414,4156,16329,3253,8865,Sun,Weekend,-2839
2018-07-01,14541,16,0,4156,16329,2624,11489,Sun,Weekend,-2624
2018-07-01,14541,17,5466,9622,16329,223,11712,Sun,Weekend,5243
2018-07-01,14541,18,176,9798,16329,207,11919,Sun,Weekend,-31
2018-07-01,14541,19,0,9798,16329,765,12684,Sun,Weekend,-765
2018-07-01,14541,20,593,10391,16329,303,12987,Sun,Weekend,290
2018-07-01,14541,21,1995,12386,16329,3170,16157,Sun,Weekend,-1175
2018-07-01,14541,22,2155,14541,16329,172,16329,Sun,Weekend,1983
2018-07-01,14541,23,0,14541,16329,0,16329,Sun,Weekend,0
2018-07-02,15102,6,0,0,14067,0,103,Mon,Weekday,0
2018-07-02,15102,7,0,0,14067,43,146,Mon,Weekday,-43
2018-07-02,15102,8,0,0,14067,885,1031,Mon,Weekday,-885
2018-07-02,15102,9,1193,1193,14067,768,1799,Mon,Weekday,425
2018-07-02,15102,10,1104,2297,14067,928,2727,Mon,Weekday,176
2018-07-02,15102,11,400,2697,14067,664,3391,Mon,Weekday,-264
2018-07-02,15102,12,367,3064,14067,1179,4570,Mon,Weekday,-812
2018-07-02,15102,13,1776,4840,14067,773,5343,Mon,Weekday,1003
2018-07-02,15102,14,0,4840,14067,16,5359,Mon,Weekday,-16
2018-07-02,15102,15,0,4840,14067,5,5364,Mon,Weekday,-5
2018-07-02,15102,16,640,5480,14067,859,6223,Mon,Weekday,-219
2018-07-02,15102,17,4186,9666,14067,3348,9571,Mon,Weekday,838
2018-07-02,15102,18,3592,13258,14067,3050,12621,Mon,Weekday,542
2018-07-02,15102,19,1057,14315,14067,890,13511,Mon,Weekday,167
2018-07-02,15102,20,484,14799,14067,207,13718,Mon,Weekday,277
2018-07-02,15102,21,56,14855,14067,75,13793,Mon,Weekday,-19
2018-07-02,15102,22,247,15102,14067,270,14063,Mon,Weekday,-23
2018-07-02,15102,23,0,15102,14067,4,14067,Mon,Weekday,-4
2018-07-03,15890,6,0,0,17631,340,545,Tue,Weekday,-340
2018-07-03,15890,7,0,0,17631,589,1134,Tue,Weekday,-589
2018-07-03,15890,8,941,941,17631,559,1693,Tue,Weekday,382
2018-07-03,15890,9,477,1418,17631,329,2022,Tue,Weekday,148
2018-07-03,15890,10,0,1418,17631,2134,4156,Tue,Weekday,-2134
2018-07-03,15890,11,2109,3527,17631,1952,6108,Tue,Weekday,157
2018-07-03,15890,12,1404,4931,17631,1036,7144,Tue,Weekday,368
2018-07-03,15890,13,617,5548,17631,1587,8731,Tue,Weekday,-970
2018-07-03,15890,14,990,6538,17631,837,9568,Tue,Weekday,153
2018-07-03,15890,15,1795,8333,17631,2344,11912,Tue,Weekday,-549
